RECV_CPLT_DM,geometry,T,X,Y
2021-05-11 14:00:00,POINT (236327.93792544428 316034.74761911714),130.0,236327.93792544428,316034.74761911714
2021-05-11 15:00:00,POINT (235301.74256654666 316872.2424196431),130.0,235301.74256654666,316872.2424196431
2021-05-11 15:00:00,POINT (234714.5286004136 324970.58878886176),130.0,234714.5286004136,324970.58878886176
2021-05-11 16:00:00,POINT (222046.0676442567 335339.6882077913),130.0,222046.0676442567,335339.6882077913
2021-05-11 16:00:00,POINT (233756.3439907779 311768.6141205379),130.0,233756.3439907779,311768.6141205379
2021-05-11 17:00:00,POINT (234035.8748130516 314232.4863965693),130.0,234035.8748130516,314232.4863965693
2021-05-11 17:00:00,POINT (234720.56731989142 315532.5122100577),130.0,234720.56731989142,315532.5122100577
2021-05-11 18:00:00,POINT (240355.8123723934 312387.84369693056),130.0,240355.8123723934,312387.84369693056
2021-05-12 09:00:00,POINT (232663.8810840933 318680.56441082316),131.0,232663.8810840933,318680.56441082316
2021-05-12 10:00:00,POINT (236327.93792544428 316034.74761911714),131.0,236327.93792544428,316034.74761911714
2021-05-12 11:00:00,POINT (234150.24215513823 317869.5644658789),131.0,234150.24215513823,317869.5644658789
2021-05-12 11:00:00,POINT (235559.83528185746 312703.12644096464),131.0,235559.83528185746,312703.12644096464
2021-05-12 11:00:00,POINT (241819.12236910887 309181.347051715),131.0,241819.12236910887,309181.347051715
2021-05-12 13:00:00,POINT (236103.82064027034 316847.46763380343),131.0,236103.82064027034,316847.46763380343
2021-05-12 15:00:00,POINT (234150.24215513823 317869.5644658789),131.0,234150.24215513823,317869.5644658789
2021-05-12 15:00:00,POINT (234458.6512597999 312393.1968291618),131.0,234458.6512597999,312393.1968291618
2021-05-12 15:00:00,POINT (229274.91431181034 319591.1580762286),131.0,229274.91431181034,319591.1580762286
2021-05-12 16:00:00,POINT (229196.5874004371 320119.8773766041),131.0,229196.5874004371,320119.8773766041
2021-05-12 16:00:00,POINT (237554.9549152587 318722.67098675424),131.0,237554.9549152587,318722.67098675424
2021-05-12 19:00:00,POINT (234811.68996199657 315085.7879758066),131.0,234811.68996199657,315085.7879758066
2021-05-13 05:00:00,POINT (234763.8893294513 315924.0691533105),132.0,234763.8893294513,315924.0691533105
2021-05-13 10:00:00,POINT (235403.6088951197 315666.4350283288),132.0,235403.6088951197,315666.4350283288
2021-05-13 10:00:00,POINT (236327.93792544428 316034.74761911714),132.0,236327.93792544428,316034.74761911714
2021-05-13 14:00:00,POINT (239767.72270118314 317169.20476359315),132.0,239767.72270118314,317169.20476359315
2021-05-14 10:00:00,POINT (236310.19815754335 319933.69740135607),133.0,236310.19815754335,319933.69740135607
2021-05-14 11:00:00,POINT (240164.43427833956 314093.98190405354),133.0,240164.43427833956,314093.98190405354
2021-05-14 11:00:00,POINT (236042.04168857692 316160.42887794337),133.0,236042.04168857692,316160.42887794337
2021-05-14 12:00:00,POINT (234695.8114308564 325478.42079687736),133.0,234695.8114308564,325478.42079687736
2021-05-14 13:00:00,POINT (233877.81206575708 314977.0064145714),133.0,233877.81206575708,314977.0064145714
2021-05-14 13:00:00,POINT (233377.10936678445 313613.4983399983),133.0,233377.10936678445,313613.4983399983
2021-05-14 13:00:00,POINT (233918.84940662677 316032.91423988197),133.0,233918.84940662677,316032.91423988197
2021-05-14 13:00:00,POINT (235538.72938949894 314227.76448498364),133.0,235538.72938949894,314227.76448498364
2021-05-14 13:00:00,POINT (233498.4033831813 312362.36623709655),133.0,233498.4033831813,312362.36623709655
2021-05-14 14:00:00,POINT (238143.5955890107 318775.95845852414),133.0,238143.5955890107,318775.95845852414
2021-05-14 15:00:00,POINT (232948.41003284865 316569.4777631945),133.0,232948.41003284865,316569.4777631945
2021-05-14 16:00:00,POINT (240348.8461166672 314274.27266206685),133.0,240348.8461166672,314274.27266206685
2021-05-14 16:00:00,POINT (232170.4351874541 314834.57859839837),133.0,232170.4351874541,314834.57859839837
2021-05-14 17:00:00,POINT (228981.62444977922 312851.5815380765),133.0,228981.62444977922,312851.5815380765
2021-05-15 10:00:00,POINT (236327.93792544428 316034.74761911714),134.0,236327.93792544428,316034.74761911714
2021-05-15 13:00:00,POINT (236327.93792544428 316034.74761911714),134.0,236327.93792544428,316034.74761911714
2021-05-16 11:00:00,POINT (237828.86602865107 314253.498230129),135.0,237828.86602865107,314253.498230129
2021-05-17 09:00:00,POINT (233214.42380992114 325644.38795167115),136.0,233214.42380992114,325644.38795167115
2021-05-17 10:00:00,POINT (233497.00805863412 312369.49382320483),136.0,233497.00805863412,312369.49382320483
2021-05-17 10:00:00,POINT (234160.27230860564 316598.57643524243),136.0,234160.27230860564,316598.57643524243
2021-05-17 10:00:00,POINT (234918.42233886058 317991.58067653456),136.0,234918.42233886058,317991.58067653456
2021-05-17 13:00:00,POINT (231574.41771041346 311748.9512031657),136.0,231574.41771041346,311748.9512031657
2021-05-17 17:00:00,POINT (239583.47326025116 313833.53536093433),136.0,239583.47326025116,313833.53536093433
2021-05-17 17:00:00,POINT (236327.93792544428 316034.74761911714),136.0,236327.93792544428,316034.74761911714
2021-05-18 10:00:00,POINT (233506.78673051274 318704.5312770015),137.0,233506.78673051274,318704.5312770015
2021-05-18 10:00:00,POINT (235414.7925116146 312835.36209368147),137.0,235414.7925116146,312835.36209368147
2021-05-18 10:00:00,POINT (229933.0075432376 317601.20277894055),137.0,229933.0075432376,317601.20277894055
2021-05-18 10:00:00,POINT (229773.5261411246 318955.23536997073),137.0,229773.5261411246,318955.23536997073
2021-05-18 11:00:00,POINT (230734.7831888653 310938.1051963835),137.0,230734.7831888653,310938.1051963835
2021-05-18 11:00:00,POINT (239868.27796814116 313489.39365910005),137.0,239868.27796814116,313489.39365910005
2021-05-18 12:00:00,POINT (236327.93792544428 316034.74761911714),137.0,236327.93792544428,316034.74761911714
2021-05-18 12:00:00,POINT (230746.5675327303 316995.8349138461),137.0,230746.5675327303,316995.8349138461
2021-05-18 12:00:00,POINT (235493.2207706868 316585.8746660478),137.0,235493.2207706868,316585.8746660478
2021-05-18 14:00:00,POINT (236071.96576549957 316045.36831096804),137.0,236071.96576549957,316045.36831096804
2021-05-18 15:00:00,POINT (231416.78345562768 312693.595077159),137.0,231416.78345562768,312693.595077159
2021-05-18 17:00:00,POINT (230192.17117404295 310902.4701547208),137.0,230192.17117404295,310902.4701547208
2021-05-18 19:00:00,POINT (239583.47326025116 313833.53536093433),137.0,239583.47326025116,313833.53536093433
2021-05-19 09:00:00,POINT (230403.80417322656 312340.66838647006),138.0,230403.80417322656,312340.66838647006
2021-05-19 16:00:00,POINT (235175.35862840465 313945.50710602186),138.0,235175.35862840465,313945.50710602186
2021-05-19 18:00:00,POINT (235168.94869628607 313909.63861611753),138.0,235168.94869628607,313909.63861611753
2021-05-19 18:00:00,POINT (236327.93792544428 316034.74761911714),138.0,236327.93792544428,316034.74761911714
2021-05-19 18:00:00,POINT (234471.3199966146 315446.4066365635),138.0,234471.3199966146,315446.4066365635
2021-05-19 18:00:00,POINT (236930.1736675837 327672.66780361213),138.0,236930.1736675837,327672.66780361213
2021-05-20 10:00:00,POINT (229196.5874004371 320119.8773766041),139.0,229196.5874004371,320119.8773766041
2021-05-20 10:00:00,POINT (234150.24215513823 317869.5644658789),139.0,234150.24215513823,317869.5644658789
2021-05-20 11:00:00,POINT (236785.0156125861 315608.81612338213),139.0,236785.0156125861,315608.81612338213
2021-05-20 12:00:00,POINT (234341.81033635105 317952.99203449546),139.0,234341.81033635105,317952.99203449546
2021-05-20 13:00:00,POINT (237830.64021484868 315886.1798780953),139.0,237830.64021484868,315886.1798780953
2021-05-20 15:00:00,POINT (236327.93792544428 316034.74761911714),139.0,236327.93792544428,316034.74761911714
2021-05-20 21:00:00,POINT (230905.96010131677 317432.459302305),139.0,230905.96010131677,317432.459302305
2021-05-21 09:00:00,POINT (236327.93792544428 316034.74761911714),140.0,236327.93792544428,316034.74761911714
2021-05-21 10:00:00,POINT (236327.93792544428 316034.74761911714),140.0,236327.93792544428,316034.74761911714
2021-05-21 13:00:00,POINT (232096.43713059404 317460.01857526216),140.0,232096.43713059404,317460.01857526216
2021-05-21 13:00:00,POINT (237697.1501934134 321523.2483563604),140.0,237697.1501934134,321523.2483563604
2021-05-21 14:00:00,POINT (235659.29578079627 312058.36954230303),140.0,235659.29578079627,312058.36954230303
2021-05-21 14:00:00,POINT (235299.21504749244 318353.6580609993),140.0,235299.21504749244,318353.6580609993
2021-05-21 15:00:00,POINT (239424.76679589954 313425.1163580309),140.0,239424.76679589954,313425.1163580309
2021-05-21 19:00:00,POINT (239583.47326025116 313833.53536093433),140.0,239583.47326025116,313833.53536093433
2021-05-22 15:00:00,POINT (227623.50133962466 320986.0643601872),141.0,227623.50133962466,320986.0643601872
2021-05-23 11:00:00,POINT (236327.93792544428 316034.74761911714),142.0,236327.93792544428,316034.74761911714
2021-05-23 12:00:00,POINT (236327.93792544428 316034.74761911714),142.0,236327.93792544428,316034.74761911714
2021-05-23 17:00:00,POINT (230192.41539866483 318295.5381980284),142.0,230192.41539866483,318295.5381980284
2021-05-24 09:00:00,POINT (236327.93792544428 316034.74761911714),143.0,236327.93792544428,316034.74761911714
2021-05-24 09:00:00,POINT (232714.70266936254 313362.5228726511),143.0,232714.70266936254,313362.5228726511
2021-05-24 10:00:00,POINT (235131.80289120268 313613.5378044495),143.0,235131.80289120268,313613.5378044495
2021-05-24 10:00:00,POINT (236366.2663735328 313640.14591355715),143.0,236366.2663735328,313640.14591355715
2021-05-24 11:00:00,POINT (231574.07357050193 316018.2975850343),143.0,231574.07357050193,316018.2975850343
2021-05-24 11:00:00,POINT (236327.93792544428 316034.74761911714),143.0,236327.93792544428,316034.74761911714
2021-05-24 12:00:00,POINT (235838.06685904216 315118.5935989646),143.0,235838.06685904216,315118.5935989646
2021-05-24 14:00:00,POINT (236493.51982495637 314172.8811159092),143.0,236493.51982495637,314172.8811159092
2021-05-24 14:00:00,POINT (236360.077705055 316961.17042771884),143.0,236360.077705055,316961.17042771884
2021-05-24 14:00:00,POINT (231345.7466453841 317840.4451952119),143.0,231345.7466453841,317840.4451952119
2021-05-24 16:00:00,POINT (240448.64435178263 315896.85406215175),143.0,240448.64435178263,315896.85406215175
2021-05-24 16:00:00,POINT (236327.93792544428 316034.74761911714),143.0,236327.93792544428,316034.74761911714
2021-05-24 16:00:00,POINT (230377.06183263968 311769.0967598341),143.0,230377.06183263968,311769.0967598341
2021-05-24 16:00:00,POINT (239321.17823763713 316706.4273074989),143.0,239321.17823763713,316706.4273074989
2021-05-24 17:00:00,POINT (232956.3502851877 315873.18581618473),143.0,232956.3502851877,315873.18581618473
2021-05-24 17:00:00,POINT (235383.3681978715 316667.28388882126),143.0,235383.3681978715,316667.28388882126
2021-05-24 18:00:00,POINT (237785.9901120088 318275.22761945624),143.0,237785.9901120088,318275.22761945624
2021-05-24 18:00:00,POINT (234330.1978997594 317848.1921423207),143.0,234330.1978997594,317848.1921423207
2021-05-25 10:00:00,POINT (233991.81505011139 313171.12495525216),144.0,233991.81505011139,313171.12495525216
2021-05-25 10:00:00,POINT (234505.41966608207 317517.506576561),144.0,234505.41966608207,317517.506576561
2021-05-25 11:00:00,POINT (236327.93792544428 316034.74761911714),144.0,236327.93792544428,316034.74761911714
2021-05-25 11:00:00,POINT (233077.93196795724 314947.84605502157),144.0,233077.93196795724,314947.84605502157
2021-05-25 11:00:00,POINT (237133.93295237885 313753.4738099892),144.0,237133.93295237885,313753.4738099892
2021-05-25 12:00:00,POINT (235337.93096308908 313759.0756354769),144.0,235337.93096308908,313759.0756354769
2021-05-25 12:00:00,POINT (228676.57179325895 320233.99174718524),144.0,228676.57179325895,320233.99174718524
2021-05-25 13:00:00,POINT (238084.64680063 327594.71433289687),144.0,238084.64680063,327594.71433289687
2021-05-25 13:00:00,POINT (237944.96473655594 314377.95605799876),144.0,237944.96473655594,314377.95605799876
2021-05-25 14:00:00,POINT (230493.6346608298 316452.6445374926),144.0,230493.6346608298,316452.6445374926
2021-05-25 14:00:00,POINT (236327.93792544428 316034.74761911714),144.0,236327.93792544428,316034.74761911714
2021-05-25 15:00:00,POINT (236327.93792544428 316034.74761911714),144.0,236327.93792544428,316034.74761911714
2021-05-25 16:00:00,POINT (229193.30639708127 320160.2264367139),144.0,229193.30639708127,320160.2264367139
2021-05-25 19:00:00,POINT (241342.9695231456 310987.73749957007),144.0,241342.9695231456,310987.73749957007
2021-05-25 20:00:00,POINT (235520.15780447127 324465.61777376075),144.0,235520.15780447127,324465.61777376075
2021-05-26 08:00:00,POINT (239245.39350334142 315996.10689492576),145.0,239245.39350334142,315996.10689492576
2021-05-26 09:00:00,POINT (233971.29874279205 316211.1116993073),145.0,233971.29874279205,316211.1116993073
2021-05-26 10:00:00,POINT (233933.91196547903 316772.62365383934),145.0,233933.91196547903,316772.62365383934
2021-05-26 10:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 10:00:00,POINT (231644.82820646252 312392.3707770329),145.0,231644.82820646252,312392.3707770329
2021-05-26 11:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 11:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 11:00:00,POINT (241022.73982760907 315968.2602273133),145.0,241022.73982760907,315968.2602273133
2021-05-26 11:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 11:00:00,POINT (236366.2663735328 313640.14591355715),145.0,236366.2663735328,313640.14591355715
2021-05-26 12:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 12:00:00,POINT (229274.91431181034 319591.1580762286),145.0,229274.91431181034,319591.1580762286
2021-05-26 12:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 13:00:00,POINT (229698.42247359807 316959.3377699414),145.0,229698.42247359807,316959.3377699414
2021-05-26 13:00:00,POINT (238855.5622737127 327878.44347099913),145.0,238855.5622737127,327878.44347099913
2021-05-26 14:00:00,POINT (234383.65262493637 325002.44770134956),145.0,234383.65262493637,325002.44770134956
2021-05-26 14:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 15:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 15:00:00,POINT (235148.10791743553 325796.39852976624),145.0,235148.10791743553,325796.39852976624
2021-05-26 15:00:00,POINT (227341.87097325115 321130.292594675),145.0,227341.87097325115,321130.292594675
2021-05-26 15:00:00,POINT (230277.9779711377 324038.5488064683),145.0,230277.9779711377,324038.5488064683
2021-05-26 16:00:00,POINT (231337.31673219963 320892.3669835153),145.0,231337.31673219963,320892.3669835153
2021-05-26 17:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 17:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 17:00:00,POINT (233063.19642436606 317236.60884472076),145.0,233063.19642436606,317236.60884472076
2021-05-26 18:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-26 18:00:00,POINT (239554.80498188062 313542.6679730014),145.0,239554.80498188062,313542.6679730014
2021-05-26 18:00:00,POINT (236327.93792544428 316034.74761911714),145.0,236327.93792544428,316034.74761911714
2021-05-27 10:00:00,POINT (233918.84940662677 316032.91423988197),146.0,233918.84940662677,316032.91423988197
2021-05-27 11:00:00,POINT (232582.3782640271 311194.7300597462),146.0,232582.3782640271,311194.7300597462
2021-05-27 11:00:00,POINT (236327.93792544428 316034.74761911714),146.0,236327.93792544428,316034.74761911714
2021-05-27 12:00:00,POINT (239238.33165533224 302544.37946883065),146.0,239238.33165533224,302544.37946883065
2021-05-27 16:00:00,POINT (236327.93792544428 316034.74761911714),146.0,236327.93792544428,316034.74761911714
2021-05-27 22:00:00,POINT (236327.93792544428 316034.74761911714),146.0,236327.93792544428,316034.74761911714
2021-05-28 01:00:00,POINT (236327.93792544428 316034.74761911714),147.0,236327.93792544428,316034.74761911714
2021-05-28 03:00:00,POINT (238528.07776867232 319365.3343289668),147.0,238528.07776867232,319365.3343289668
2021-05-28 09:00:00,POINT (238743.89536345686 317626.424395808),147.0,238743.89536345686,317626.424395808
2021-05-28 11:00:00,POINT (233696.78931394767 318702.6042516344),147.0,233696.78931394767,318702.6042516344
2021-05-28 11:00:00,POINT (230536.95346807636 317688.30884741026),147.0,230536.95346807636,317688.30884741026
2021-05-28 11:00:00,POINT (233809.34936672074 317378.8490366423),147.0,233809.34936672074,317378.8490366423
2021-05-28 11:00:00,POINT (234885.7581189441 313164.3486078235),147.0,234885.7581189441,313164.3486078235
2021-05-28 12:00:00,POINT (236327.93792544428 316034.74761911714),147.0,236327.93792544428,316034.74761911714
2021-05-28 12:00:00,POINT (238248.40325518147 314554.9497785509),147.0,238248.40325518147,314554.9497785509
2021-05-28 13:00:00,POINT (236327.93792544428 316034.74761911714),147.0,236327.93792544428,316034.74761911714
2021-05-28 14:00:00,POINT (236327.93792544428 316034.74761911714),147.0,236327.93792544428,316034.74761911714
2021-05-28 15:00:00,POINT (235242.80293987138 313415.48760326236),147.0,235242.80293987138,313415.48760326236
2021-05-28 15:00:00,POINT (238702.0819257637 327840.8806947025),147.0,238702.0819257637,327840.8806947025
2021-05-28 17:00:00,POINT (236981.27872895706 318872.0107586032),147.0,236981.27872895706,318872.0107586032
2021-05-28 18:00:00,POINT (236327.93792544428 316034.74761911714),147.0,236327.93792544428,316034.74761911714
2021-05-28 23:00:00,POINT (230434.4217932699 317977.906868292),147.0,230434.4217932699,317977.906868292
2021-05-29 11:00:00,POINT (236327.93792544428 316034.74761911714),148.0,236327.93792544428,316034.74761911714
2021-05-29 15:00:00,POINT (229196.5874004371 320119.8773766041),148.0,229196.5874004371,320119.8773766041
2021-05-29 16:00:00,POINT (237178.80765284755 313906.13563863654),148.0,237178.80765284755,313906.13563863654
2021-05-29 17:00:00,POINT (238343.18597211238 313424.1590267973),148.0,238343.18597211238,313424.1590267973
2021-05-30 13:00:00,POINT (231892.44847974528 318304.729955617),149.0,231892.44847974528,318304.729955617
2021-05-30 14:00:00,POINT (230133.02312758623 312106.3624372096),149.0,230133.02312758623,312106.3624372096
2021-05-30 14:00:00,POINT (230164.08441001695 319293.03950116364),149.0,230164.08441001695,319293.03950116364
2021-05-31 08:00:00,POINT (236887.66604413604 314333.23034077),150.0,236887.66604413604,314333.23034077
2021-05-31 11:00:00,POINT (230936.90855082526 312246.4526888056),150.0,230936.90855082526,312246.4526888056
2021-05-31 11:00:00,POINT (231892.44847974528 318304.729955617),150.0,231892.44847974528,318304.729955617
2021-05-31 12:00:00,POINT (230762.69979757024 312136.5320786943),150.0,230762.69979757024,312136.5320786943
2021-05-31 12:00:00,POINT (241066.5400202509 311811.1423789754),150.0,241066.5400202509,311811.1423789754
2021-05-31 12:00:00,POINT (237187.10538464118 313708.8702702541),150.0,237187.10538464118,313708.8702702541
2021-05-31 14:00:00,POINT (233952.90400332626 318204.46834217245),150.0,233952.90400332626,318204.46834217245
2021-05-31 15:00:00,POINT (240139.37286412463 316697.85580076615),150.0,240139.37286412463,316697.85580076615
2021-05-31 15:00:00,POINT (240157.26003021796 316867.058431357),150.0,240157.26003021796,316867.058431357
2021-05-31 16:00:00,POINT (232714.70266936254 313362.5228726511),150.0,232714.70266936254,313362.5228726511
2021-05-31 16:00:00,POINT (234161.017086055 315223.13370928343),150.0,234161.017086055,315223.13370928343
2021-05-31 17:00:00,POINT (232383.01715384662 317586.5881406187),150.0,232383.01715384662,317586.5881406187
2021-05-31 18:00:00,POINT (231053.67093185076 321075.2202248943),150.0,231053.67093185076,321075.2202248943
2021-06-01 11:00:00,POINT (233044.1078001363 317299.2329599114),151.0,233044.1078001363,317299.2329599114
2021-06-01 11:00:00,POINT (234307.58704359396 310549.54729229514),151.0,234307.58704359396,310549.54729229514
2021-06-01 12:00:00,POINT (235515.31707112113 324902.15175316465),151.0,235515.31707112113,324902.15175316465
2021-06-01 17:00:00,POINT (236327.93792544428 316034.74761911714),151.0,236327.93792544428,316034.74761911714
2021-06-01 18:00:00,POINT (239493.51276405534 319116.34562858456),151.0,239493.51276405534,319116.34562858456
2021-06-01 18:00:00,POINT (236327.93792544428 316034.74761911714),151.0,236327.93792544428,316034.74761911714
2021-06-02 10:00:00,POINT (236327.93792544428 316034.74761911714),152.0,236327.93792544428,316034.74761911714
2021-06-02 12:00:00,POINT (233497.00805863412 312369.49382320483),152.0,233497.00805863412,312369.49382320483
2021-06-02 12:00:00,POINT (239811.6869270188 314746.5165514243),152.0,239811.6869270188,314746.5165514243
2021-06-02 12:00:00,POINT (229196.5874004371 320119.8773766041),152.0,229196.5874004371,320119.8773766041
2021-06-02 13:00:00,POINT (237178.80765284755 313906.13563863654),152.0,237178.80765284755,313906.13563863654
2021-06-02 13:00:00,POINT (236327.93792544428 316034.74761911714),152.0,236327.93792544428,316034.74761911714
2021-06-02 14:00:00,POINT (240959.11763333203 312224.056383776),152.0,240959.11763333203,312224.056383776
2021-06-02 15:00:00,POINT (236327.93792544428 316034.74761911714),152.0,236327.93792544428,316034.74761911714
2021-06-02 17:00:00,POINT (237944.96473655594 314377.95605799876),152.0,237944.96473655594,314377.95605799876
2021-06-02 18:00:00,POINT (229196.5874004371 320119.8773766041),152.0,229196.5874004371,320119.8773766041
2021-06-03 08:00:00,POINT (236481.30421483598 317826.23387026205),153.0,236481.30421483598,317826.23387026205
2021-06-03 09:00:00,POINT (236327.93792544428 316034.74761911714),153.0,236327.93792544428,316034.74761911714
2021-06-03 09:00:00,POINT (229159.33598169195 319723.48599100264),153.0,229159.33598169195,319723.48599100264
2021-06-03 11:00:00,POINT (227098.08136698778 318147.63355247513),153.0,227098.08136698778,318147.63355247513
2021-06-03 11:00:00,POINT (227663.72589548823 317916.5842783138),153.0,227663.72589548823,317916.5842783138
2021-06-03 12:00:00,POINT (238813.551460878 314614.4950724776),153.0,238813.551460878,314614.4950724776
2021-06-03 13:00:00,POINT (230191.88232528028 317981.9862297764),153.0,230191.88232528028,317981.9862297764
2021-06-03 14:00:00,POINT (237944.96473655594 314377.95605799876),153.0,237944.96473655594,314377.95605799876
2021-06-03 15:00:00,POINT (236327.93792544428 316034.74761911714),153.0,236327.93792544428,316034.74761911714
2021-06-03 16:00:00,POINT (238824.12190551788 315168.8568399889),153.0,238824.12190551788,315168.8568399889
2021-06-03 16:00:00,POINT (228613.842102102 316209.99403593934),153.0,228613.842102102,316209.99403593934
2021-06-03 17:00:00,POINT (238169.34301449067 318585.7546129223),153.0,238169.34301449067,318585.7546129223
2021-06-03 17:00:00,POINT (228456.44733112986 319426.08615794906),153.0,228456.44733112986,319426.08615794906
2021-06-03 18:00:00,POINT (239665.73646792685 316583.1555838196),153.0,239665.73646792685,316583.1555838196
2021-06-03 19:00:00,POINT (230094.86923773072 317153.34318893787),153.0,230094.86923773072,317153.34318893787
2021-06-04 11:00:00,POINT (236327.93792544428 316034.74761911714),154.0,236327.93792544428,316034.74761911714
2021-06-04 11:00:00,POINT (236089.97036276772 318734.3740917704),154.0,236089.97036276772,318734.3740917704
2021-06-04 15:00:00,POINT (235219.24912110757 315013.19419053814),154.0,235219.24912110757,315013.19419053814
2021-06-04 15:00:00,POINT (227691.786372041 321382.3020815286),154.0,227691.786372041,321382.3020815286
2021-06-04 17:00:00,POINT (234198.38038842403 312802.3390643797),154.0,234198.38038842403,312802.3390643797
2021-06-04 17:00:00,POINT (233498.4033831813 312362.36623709655),154.0,233498.4033831813,312362.36623709655
2021-06-05 09:00:00,POINT (236081.82076694904 321633.36303862435),155.0,236081.82076694904,321633.36303862435
2021-06-05 11:00:00,POINT (236327.93792544428 316034.74761911714),155.0,236327.93792544428,316034.74761911714
2021-06-05 13:00:00,POINT (235192.04916490137 316916.18408474536),155.0,235192.04916490137,316916.18408474536
2021-06-05 16:00:00,POINT (235476.79453871158 316525.5362941637),155.0,235476.79453871158,316525.5362941637
2021-06-05 19:00:00,POINT (236465.05453628514 314536.5142008943),155.0,236465.05453628514,314536.5142008943
2021-06-07 12:00:00,POINT (229196.5874004371 320119.8773766041),157.0,229196.5874004371,320119.8773766041
2021-06-07 12:00:00,POINT (171832.4276699217 286391.91671345703),157.0,171832.4276699217,286391.91671345703
2021-06-07 15:00:00,POINT (235971.38134535943 325261.0700191894),157.0,235971.38134535943,325261.0700191894
2021-06-07 15:00:00,POINT (227341.72515283272 316166.610966469),157.0,227341.72515283272,316166.610966469
2021-06-07 17:00:00,POINT (234411.71650248652 326944.9451760983),157.0,234411.71650248652,326944.9451760983
2021-06-07 18:00:00,POINT (238500.85307544662 319343.88403587235),157.0,238500.85307544662,319343.88403587235
2021-06-07 20:00:00,POINT (234150.24215513823 317869.5644658789),157.0,234150.24215513823,317869.5644658789
2021-06-08 13:00:00,POINT (235559.83528185746 312703.12644096464),158.0,235559.83528185746,312703.12644096464
2021-06-08 15:00:00,POINT (181773.1875936156 484413.93739225774),158.0,181773.1875936156,484413.93739225774
2021-06-08 17:00:00,POINT (236202.0540655205 312059.37503876956),158.0,236202.0540655205,312059.37503876956
2021-06-08 17:00:00,POINT (237941.3796009104 314623.06896032364),158.0,237941.3796009104,314623.06896032364
2021-06-09 00:00:00,POINT (229196.5874004371 320119.8773766041),159.0,229196.5874004371,320119.8773766041
2021-06-09 08:00:00,POINT (239871.14945601556 318961.607325106),159.0,239871.14945601556,318961.607325106
2021-06-09 09:00:00,POINT (229222.6389824736 320270.88143849047),159.0,229222.6389824736,320270.88143849047
2021-06-09 09:00:00,POINT (236327.93792544428 316034.74761911714),159.0,236327.93792544428,316034.74761911714
2021-06-09 10:00:00,POINT (236327.93792544428 316034.74761911714),159.0,236327.93792544428,316034.74761911714
2021-06-09 10:00:00,POINT (229944.62341198462 311367.00717009685),159.0,229944.62341198462,311367.00717009685
2021-06-09 11:00:00,POINT (237219.13365969184 316103.8093614845),159.0,237219.13365969184,316103.8093614845
2021-06-09 11:00:00,POINT (236327.93792544428 316034.74761911714),159.0,236327.93792544428,316034.74761911714
2021-06-09 14:00:00,POINT (234457.01733622092 315133.0025374064),159.0,234457.01733622092,315133.0025374064
2021-06-09 14:00:00,POINT (230391.2587903716 315001.83260412794),159.0,230391.2587903716,315001.83260412794
2021-06-09 15:00:00,POINT (233498.4033831813 312362.36623709655),159.0,233498.4033831813,312362.36623709655
2021-06-09 15:00:00,POINT (236327.93792544428 316034.74761911714),159.0,236327.93792544428,316034.74761911714
2021-06-09 16:00:00,POINT (239027.33684166844 317610.60570661235),159.0,239027.33684166844,317610.60570661235
2021-06-09 16:00:00,POINT (234653.7516737921 326418.94106343715),159.0,234653.7516737921,326418.94106343715
2021-06-09 18:00:00,POINT (236327.93792544428 316034.74761911714),159.0,236327.93792544428,316034.74761911714
2021-06-10 08:00:00,POINT (236327.93792544428 316034.74761911714),160.0,236327.93792544428,316034.74761911714
2021-06-10 09:00:00,POINT (237944.96473655594 314377.95605799876),160.0,237944.96473655594,314377.95605799876
2021-06-10 10:00:00,POINT (234150.24215513823 317869.5644658789),160.0,234150.24215513823,317869.5644658789
2021-06-10 10:00:00,POINT (229773.5261411246 318955.23536997073),160.0,229773.5261411246,318955.23536997073
2021-06-10 11:00:00,POINT (229196.5874004371 320119.8773766041),160.0,229196.5874004371,320119.8773766041
2021-06-10 15:00:00,POINT (238965.86203385424 314868.85077141644),160.0,238965.86203385424,314868.85077141644
2021-06-10 15:00:00,POINT (239945.61450201223 318538.1588258002),160.0,239945.61450201223,318538.1588258002
